bear,year,day,julinaday,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33505,16,18,16018,18.01.2016,15,:00,15:00:00,31.39874,-88.27155
33505,16,18,16018,18.01.2016,16,:00,16:00:00,31.39874,-88.27159
33505,16,18,16018,18.01.2016,17,:00,17:00:00,31.39873,-88.27155
33505,16,18,16018,18.01.2016,18,:00,18:00:00,31.39874,-88.27154
33505,16,18,16018,18.01.2016,19,:00,19:00:00,31.39871,-88.27162
33505,16,18,16018,18.01.2016,20,:00,20:00:00,31.39874,-88.27165
33505,16,18,16018,18.01.2016,21,:00,21:00:00,31.39868,-88.27161
33505,16,18,16018,18.01.2016,22,:00,22:00:00,31.39867,-88.27162
33505,16,19,16019,19.01.2016,1,:00,1:00:00,31.39868,-88.27127
33505,16,19,16019,19.01.2016,2,:00,2:00:00,31.39875,-88.27157
33505,16,19,16019,19.01.2016,3,:00,3:00:00,31.39876,-88.27154
33505,16,19,16019,19.01.2016,4,:00,4:00:00,31.39883,-88.2715
33505,16,19,16019,19.01.2016,5,:00,5:00:00,31.39885,-88.27145
33505,16,19,16019,19.01.2016,6,:00,6:00:00,31.40808,-88.26786
33505,16,19,16019,19.01.2016,7,:00,7:00:00,31.40923,-88.26528
33505,16,19,16019,19.01.2016,8,:00,8:00:00,31.40927,-88.26523
33505,16,19,16019,19.01.2016,9,:00,9:00:00,31.40861,-88.26701
33505,16,19,16019,19.01.2016,10,:00,10:00:00,31.40817,-88.26772
33505,16,19,16019,19.01.2016,11,:00,11:00:00,31.40838,-88.2657
33505,16,19,16019,19.01.2016,12,:00,12:00:00,31.40821,-88.2677
33505,16,19,16019,19.01.2016,13,:00,13:00:00,31.39889,-88.27137
33505,16,19,16019,19.01.2016,14,:00,14:00:00,31.39886,-88.27136
33505,16,19,16019,19.01.2016,15,:00,15:00:00,31.39894,-88.27129
33505,16,19,16019,19.01.2016,16,:00,16:00:00,31.39889,-88.2713
33505,16,19,16019,19.01.2016,17,:00,17:00:00,31.39893,-88.27131
33505,16,19,16019,19.01.2016,18,:00,18:00:00,31.39883,-88.27145
33505,16,19,16019,19.01.2016,19,:00,19:00:00,31.39889,-88.27133
33505,16,19,16019,19.01.2016,20,:00,20:00:00,31.40764,-88.26792
33505,16,19,16019,19.01.2016,21,:00,21:00:00,31.40798,-88.26774
33505,16,19,16019,19.01.2016,22,:00,22:00:00,31.40819,-88.26779
33505,16,20,16020,20.01.2016,1,:00,1:00:00,31.40635,-88.2677
33505,16,20,16020,20.01.2016,2,:00,2:00:00,31.40825,-88.26757
33505,16,20,16020,20.01.2016,3,:00,3:00:00,31.39898,-88.2712
33505,16,20,16020,20.01.2016,4,:00,4:00:00,31.39898,-88.27127
33505,16,20,16020,20.01.2016,5,:00,5:00:00,31.39886,-88.2714
33505,16,20,16020,20.01.2016,6,:00,6:00:00,31.3987,-88.2715
33505,16,20,16020,20.01.2016,7,:00,7:00:00,31.39883,-88.27141
33505,16,20,16020,20.01.2016,8,:00,8:00:00,31.40879,-88.26639
33505,16,22,16022,22.01.2016,1,:00,1:00:00,31.40834,-88.26767
33505,16,22,16022,22.01.2016,2,:00,2:00:00,31.40888,-88.26581
33505,16,22,16022,22.01.2016,3,:00,3:00:00,31.40925,-88.26519
33505,16,22,16022,22.01.2016,4,:00,4:00:00,31.40925,-88.26515
33505,16,22,16022,22.01.2016,5,:00,5:00:00,31.40814,-88.26784
33505,16,22,16022,22.01.2016,6,:00,6:00:00,31.39875,-88.27152
33505,16,22,16022,22.01.2016,7,:00,7:00:00,31.39879,-88.27165
33505,16,22,16022,22.01.2016,8,:00,8:00:00,31.39879,-88.27159
33505,16,22,16022,22.01.2016,9,:00,9:00:00,31.39879,-88.27156
33505,16,22,16022,22.01.2016,10,:00,10:00:00,31.39893,-88.27165
33505,16,22,16022,22.01.2016,11,:00,11:00:00,31.39865,-88.27168
33505,16,22,16022,22.01.2016,12,:00,12:00:00,31.39873,-88.27173
33505,16,22,16022,22.01.2016,13,:00,13:00:00,31.39885,-88.27163
33505,16,22,16022,22.01.2016,14,:00,14:00:00,31.39167,-88.27695
33505,16,22,16022,22.01.2016,15,:00,15:00:00,31.39205,-88.27678
33505,16,22,16022,22.01.2016,16,:00,16:00:00,31.39205,-88.27669
33505,16,22,16022,22.01.2016,17,:00,17:00:00,31.3919,-88.27706
33505,16,22,16022,22.01.2016,18,:00,18:00:00,31.3954,-88.27261
33505,16,22,16022,22.01.2016,19,:00,19:00:00,31.39542,-88.27266
33505,16,22,16022,22.01.2016,20,:00,20:00:00,31.39549,-88.27266
33505,16,22,16022,22.01.2016,21,:00,21:00:00,31.39537,-88.27265
33505,16,22,16022,22.01.2016,22,:00,22:00:00,31.39541,-88.27266
33505,16,24,16024,24.01.2016,1,:00,1:00:00,31.39546,-88.27269
33505,16,24,16024,24.01.2016,2,:00,2:00:00,31.39173,-88.27621
33505,16,24,16024,24.01.2016,3,:00,3:00:00,31.39165,-88.27631
33505,16,24,16024,24.01.2016,4,:00,4:00:00,31.39184,-88.27663
33505,16,24,16024,24.01.2016,5,:00,5:00:00,31.39158,-88.27677
33505,16,24,16024,24.01.2016,6,:00,6:00:00,31.39632,-88.27288
33505,16,24,16024,24.01.2016,7,:00,7:00:00,31.39636,-88.2729
33505,16,24,16024,24.01.2016,8,:00,8:00:00,31.39633,-88.27286
33505,16,24,16024,24.01.2016,9,:00,9:00:00,31.39638,-88.2729
33505,16,24,16024,24.01.2016,10,:00,10:00:00,31.39631,-88.27281
33505,16,24,16024,24.01.2016,11,:00,11:00:00,31.39637,-88.27304
33505,16,24,16024,24.01.2016,12,:00,12:00:00,31.39637,-88.27284
33505,16,24,16024,24.01.2016,13,:00,13:00:00,31.39635,-88.27289
33505,16,24,16024,24.01.2016,14,:00,14:00:00,31.39167,-88.27671
33505,16,24,16024,24.01.2016,15,:00,15:00:00,31.39192,-88.27702
33505,16,24,16024,24.01.2016,16,:00,16:00:00,31.39118,-88.27594
33505,16,24,16024,24.01.2016,17,:00,17:00:00,31.39169,-88.27712
33505,16,24,16024,24.01.2016,18,:00,18:00:00,31.39633,-88.27301
33505,16,24,16024,24.01.2016,19,:00,19:00:00,31.39639,-88.27289
33505,16,24,16024,24.01.2016,20,:00,20:00:00,31.39637,-88.2728
33505,16,24,16024,24.01.2016,21,:00,21:00:00,31.39629,-88.2729
33505,16,24,16024,24.01.2016,22,:00,22:00:00,31.39638,-88.27285
33505,16,25,16025,25.01.2016,1,:00,1:00:00,31.39634,-88.27292
33505,16,25,16025,25.01.2016,2,:00,2:00:00,31.39644,-88.27285
33505,16,25,16025,25.01.2016,3,:00,3:00:00,31.39638,-88.273
33505,16,25,16025,25.01.2016,4,:00,4:00:00,31.39631,-88.27294
33505,16,25,16025,25.01.2016,5,:00,5:00:00,31.39639,-88.27283
33505,16,25,16025,25.01.2016,6,:00,6:00:00,31.39183,-88.27698
33505,16,25,16025,25.01.2016,7,:00,7:00:00,31.3916,-88.27664
33505,16,25,16025,25.01.2016,8,:00,8:00:00,31.39161,-88.27663
33505,16,25,16025,25.01.2016,9,:00,9:00:00,31.39176,-88.27701
33505,16,25,16025,25.01.2016,10,:00,10:00:00,31.39639,-88.27288
33505,16,25,16025,25.01.2016,11,:00,11:00:00,31.39646,-88.27276
33505,16,25,16025,25.01.2016,12,:00,12:00:00,31.39644,-88.27291
33505,16,25,16025,25.01.2016,13,:00,13:00:00,31.39624,-88.2729
33505,16,25,16025,25.01.2016,14,:00,14:00:00,31.39636,-88.27275
33505,16,25,16025,25.01.2016,15,:00,15:00:00,31.3966,-88.27284
33505,16,25,16025,25.01.2016,16,:00,16:00:00,31.39635,-88.27266
33505,16,25,16025,25.01.2016,17,:00,17:00:00,31.39632,-88.27278
33505,16,25,16025,25.01.2016,18,:00,18:00:00,31.39629,-88.27288
33505,16,25,16025,25.01.2016,19,:00,19:00:00,31.39635,-88.27285
33505,16,25,16025,25.01.2016,20,:00,20:00:00,31.39689,-88.27278
33505,16,25,16025,25.01.2016,21,:00,21:00:00,31.39598,-88.27314
33505,16,25,16025,25.01.2016,22,:00,22:00:00,31.39175,-88.27721
33505,16,26,16026,26.01.2016,1,:00,1:00:00,31.39081,-88.27534
33505,16,26,16026,26.01.2016,2,:00,2:00:00,31.39078,-88.27526
33505,16,26,16026,26.01.2016,3,:00,3:00:00,31.39067,-88.27532
33505,16,26,16026,26.01.2016,4,:00,4:00:00,31.39542,-88.27262
33505,16,26,16026,26.01.2016,5,:00,5:00:00,31.39536,-88.27276
33505,16,26,16026,26.01.2016,6,:00,6:00:00,31.39547,-88.27272
33505,16,26,16026,26.01.2016,7,:00,7:00:00,31.39522,-88.27256
33505,16,26,16026,26.01.2016,8,:00,8:00:00,31.39526,-88.27262
33505,16,26,16026,26.01.2016,9,:00,9:00:00,31.39552,-88.27265
33505,16,26,16026,26.01.2016,10,:00,10:00:00,31.39172,-88.27714
33505,16,26,16026,26.01.2016,11,:00,11:00:00,31.39174,-88.27642
33505,16,26,16026,26.01.2016,12,:00,12:00:00,31.39165,-88.2769
33505,16,26,16026,26.01.2016,13,:00,13:00:00,31.39219,-88.27573
33505,16,26,16026,26.01.2016,14,:00,14:00:00,31.39748,-88.27418
33505,16,26,16026,26.01.2016,15,:00,15:00:00,31.39646,-88.27286
33505,16,26,16026,26.01.2016,16,:00,16:00:00,31.39645,-88.27287
33505,16,26,16026,26.01.2016,17,:00,17:00:00,31.39632,-88.27278
33505,16,26,16026,26.01.2016,18,:00,18:00:00,31.39628,-88.27285
33505,16,26,16026,26.01.2016,19,:00,19:00:00,31.39636,-88.27284
33505,16,27,16027,27.01.2016,1,:00,1:00:00,31.3964,-88.27289
33505,16,27,16027,27.01.2016,2,:00,2:00:00,31.3965,-88.27297
33505,16,27,16027,27.01.2016,3,:00,3:00:00,31.39226,-88.27653
33505,16,27,16027,27.01.2016,4,:00,4:00:00,31.39185,-88.27702
33505,16,27,16027,27.01.2016,5,:00,5:00:00,31.39201,-88.27668
33505,16,29,16029,29.01.2016,1,:00,1:00:00,31.39204,-88.2766
33505,16,29,16029,29.01.2016,2,:00,2:00:00,31.39173,-88.27713
33505,16,29,16029,29.01.2016,3,:00,3:00:00,31.39641,-88.27303
33505,16,29,16029,29.01.2016,4,:00,4:00:00,31.39637,-88.27276
33505,16,29,16029,29.01.2016,5,:00,5:00:00,31.39642,-88.27276
33505,16,29,16029,29.01.2016,6,:00,6:00:00,31.39621,-88.27219
33505,16,29,16029,29.01.2016,7,:00,7:00:00,31.39649,-88.27283
33505,16,29,16029,29.01.2016,8,:00,8:00:00,31.39181,-88.27703
33505,16,29,16029,29.01.2016,9,:00,9:00:00,31.39159,-88.27675
33505,16,29,16029,29.01.2016,10,:00,10:00:00,31.39157,-88.27677
33505,16,29,16029,29.01.2016,11,:00,11:00:00,31.39614,-88.27303
33505,16,29,16029,29.01.2016,12,:00,12:00:00,31.39637,-88.27291
33505,16,29,16029,29.01.2016,13,:00,13:00:00,31.39631,-88.27304
33505,16,29,16029,29.01.2016,14,:00,14:00:00,31.39634,-88.27275
33505,16,30,16030,30.01.2016,1,:00,1:00:00,31.39637,-88.27307
33505,16,30,16030,30.01.2016,2,:00,2:00:00,31.39629,-88.27284
33505,16,30,16030,30.01.2016,3,:00,3:00:00,31.39653,-88.273
33505,16,30,16030,30.01.2016,4,:00,4:00:00,31.39634,-88.27307
33505,16,30,16030,30.01.2016,5,:00,5:00:00,31.39186,-88.277
33505,16,30,16030,30.01.2016,6,:00,6:00:00,31.39167,-88.2769
33505,16,30,16030,30.01.2016,7,:00,7:00:00,31.3916,-88.27686
33505,16,30,16030,30.01.2016,8,:00,8:00:00,31.39078,-88.27539
33505,16,30,16030,30.01.2016,9,:00,9:00:00,31.39087,-88.27521
33505,16,30,16030,30.01.2016,10,:00,10:00:00,31.39073,-88.27529
33505,16,30,16030,30.01.2016,11,:00,11:00:00,31.39178,-88.27706
33505,16,30,16030,30.01.2016,12,:00,12:00:00,31.39638,-88.27282
33505,16,30,16030,30.01.2016,13,:00,13:00:00,31.39641,-88.27283
33505,16,30,16030,30.01.2016,14,:00,14:00:00,31.39639,-88.27281
33505,16,30,16030,30.01.2016,15,:00,15:00:00,31.39636,-88.27276
33505,16,30,16030,30.01.2016,16,:00,16:00:00,31.39646,-88.27268
33505,16,30,16030,30.01.2016,17,:00,17:00:00,31.39636,-88.27283
33505,16,30,16030,30.01.2016,18,:00,18:00:00,31.39653,-88.27294
33505,16,30,16030,30.01.2016,19,:00,19:00:00,31.3967,-88.27311
33505,16,30,16030,30.01.2016,20,:00,20:00:00,31.39668,-88.27307
33505,16,30,16030,30.01.2016,21,:00,21:00:00,31.3966,-88.27311
33505,16,30,16030,30.01.2016,22,:00,22:00:00,31.39177,-88.27709
33505,16,32,16032,01.02.2016,1,:00,1:00:00,31.39327,-88.27609
33505,16,32,16032,01.02.2016,2,:00,2:00:00,31.39603,-88.27285
33505,16,32,16032,01.02.2016,3,:00,3:00:00,31.39612,-88.27278
33505,16,32,16032,01.02.2016,4,:00,4:00:00,31.39608,-88.27285
33505,16,32,16032,01.02.2016,5,:00,5:00:00,31.39609,-88.27289
33505,16,32,16032,01.02.2016,6,:00,6:00:00,31.39606,-88.27258
33505,16,32,16032,01.02.2016,7,:00,7:00:00,31.3961,-88.27292
33505,16,32,16032,01.02.2016,8,:00,8:00:00,31.39602,-88.27279
33505,16,32,16032,01.02.2016,9,:00,9:00:00,31.39643,-88.27268
33505,16,32,16032,01.02.2016,10,:00,10:00:00,31.39547,-88.27315
33505,16,32,16032,01.02.2016,11,:00,11:00:00,31.39175,-88.27702
33505,16,32,16032,01.02.2016,12,:00,12:00:00,31.38623,-88.2735
33505,16,32,16032,01.02.2016,13,:00,13:00:00,31.39546,-88.268
33505,16,32,16032,01.02.2016,14,:00,14:00:00,31.39559,-88.26795
33505,16,32,16032,01.02.2016,15,:00,15:00:00,31.39546,-88.26802
33505,16,32,16032,01.02.2016,16,:00,16:00:00,31.39554,-88.26804
33505,16,32,16032,01.02.2016,17,:00,17:00:00,31.39547,-88.26793
33505,16,32,16032,01.02.2016,18,:00,18:00:00,31.39554,-88.26784
33505,16,32,16032,01.02.2016,19,:00,19:00:00,31.39548,-88.26799
33505,16,32,16032,01.02.2016,20,:00,20:00:00,31.39556,-88.26785
33505,16,32,16032,01.02.2016,21,:00,21:00:00,31.39549,-88.26771
33505,16,32,16032,01.02.2016,22,:00,22:00:00,31.39549,-88.26788
33505,16,34,16034,03.02.2016,1,:00,1:00:00,31.39546,-88.26789
33505,16,34,16034,03.02.2016,2,:00,2:00:00,31.39557,-88.26795
33505,16,34,16034,03.02.2016,3,:00,3:00:00,31.39548,-88.26786
33505,16,34,16034,03.02.2016,4,:00,4:00:00,31.39613,-88.26738
33505,16,34,16034,03.02.2016,5,:00,5:00:00,31.39621,-88.26757
33505,16,34,16034,03.02.2016,6,:00,6:00:00,31.39622,-88.26757
33505,16,34,16034,03.02.2016,7,:00,7:00:00,31.39615,-88.26733
33505,16,34,16034,03.02.2016,8,:00,8:00:00,31.3962,-88.26753
33505,16,34,16034,03.02.2016,9,:00,9:00:00,31.39621,-88.26757
33505,16,34,16034,03.02.2016,10,:00,10:00:00,31.39625,-88.26767
33505,16,34,16034,03.02.2016,11,:00,11:00:00,31.39636,-88.26775
33505,16,34,16034,03.02.2016,12,:00,12:00:00,31.3963,-88.26747
33505,16,34,16034,03.02.2016,13,:00,13:00:00,31.39622,-88.26799
33505,16,34,16034,03.02.2016,14,:00,14:00:00,31.39637,-88.26765
33505,16,34,16034,03.02.2016,15,:00,15:00:00,31.39618,-88.26766
33505,16,34,16034,03.02.2016,16,:00,16:00:00,31.39638,-88.26753
33505,16,34,16034,03.02.2016,17,:00,17:00:00,31.39626,-88.2676
33505,16,34,16034,03.02.2016,18,:00,18:00:00,31.39622,-88.26757
33505,16,34,16034,03.02.2016,19,:00,19:00:00,31.3962,-88.26763
33505,16,34,16034,03.02.2016,20,:00,20:00:00,31.3962,-88.2676
33505,16,34,16034,03.02.2016,21,:00,21:00:00,31.39626,-88.2676
33505,16,36,16036,05.02.2016,1,:00,1:00:00,31.39625,-88.26757
33505,16,36,16036,05.02.2016,2,:00,2:00:00,31.39622,-88.26765
33505,16,36,16036,05.02.2016,3,:00,3:00:00,31.39619,-88.2675
33505,16,36,16036,05.02.2016,4,:00,4:00:00,31.3962,-88.26759
33505,16,36,16036,05.02.2016,5,:00,5:00:00,31.39626,-88.26763
33505,16,36,16036,05.02.2016,6,:00,6:00:00,31.39623,-88.26763
33505,16,36,16036,05.02.2016,7,:00,7:00:00,31.3962,-88.26767
33505,16,36,16036,05.02.2016,8,:00,8:00:00,31.39629,-88.26759
33505,16,36,16036,05.02.2016,9,:00,9:00:00,31.39622,-88.26753
33505,16,36,16036,05.02.2016,10,:00,10:00:00,31.39637,-88.2676
33505,16,36,16036,05.02.2016,11,:00,11:00:00,31.39626,-88.26753
33505,16,36,16036,05.02.2016,12,:00,12:00:00,31.39639,-88.26763
33505,16,36,16036,05.02.2016,13,:00,13:00:00,31.39619,-88.2676
33505,16,36,16036,05.02.2016,14,:00,14:00:00,31.39628,-88.26759
33505,16,36,16036,05.02.2016,15,:00,15:00:00,31.39624,-88.2676
33505,16,36,16036,05.02.2016,16,:00,16:00:00,31.39624,-88.26763
33505,16,36,16036,05.02.2016,17,:00,17:00:00,31.39629,-88.2677
33505,16,36,16036,05.02.2016,18,:00,18:00:00,31.39619,-88.26759
33505,16,36,16036,05.02.2016,19,:00,19:00:00,31.39629,-88.26757
33505,16,36,16036,05.02.2016,20,:00,20:00:00,31.39612,-88.2675
33505,16,36,16036,05.02.2016,21,:00,21:00:00,31.39621,-88.26757
33505,16,36,16036,05.02.2016,22,:00,22:00:00,31.39624,-88.26759
33505,16,37,16037,06.02.2016,1,:00,1:00:00,31.39626,-88.2676
33505,16,37,16037,06.02.2016,2,:00,2:00:00,31.39621,-88.26754
33505,16,37,16037,06.02.2016,3,:00,3:00:00,31.39621,-88.26753
33505,16,37,16037,06.02.2016,4,:00,4:00:00,31.39623,-88.26752
33505,16,37,16037,06.02.2016,5,:00,5:00:00,31.39608,-88.26745
33505,16,37,16037,06.02.2016,6,:00,6:00:00,31.39614,-88.26765
33505,16,37,16037,06.02.2016,7,:00,7:00:00,31.3962,-88.26761
33505,16,37,16037,06.02.2016,8,:00,8:00:00,31.39623,-88.2676
33505,16,37,16037,06.02.2016,9,:00,9:00:00,31.39625,-88.2677
33505,16,37,16037,06.02.2016,10,:00,10:00:00,31.39622,-88.26763
33505,16,37,16037,06.02.2016,11,:00,11:00:00,31.39615,-88.26763
33505,16,37,16037,06.02.2016,12,:00,12:00:00,31.39619,-88.26767
33505,16,37,16037,06.02.2016,13,:00,13:00:00,31.39623,-88.26763
33505,16,37,16037,06.02.2016,14,:00,14:00:00,31.39621,-88.26753
33505,16,37,16037,06.02.2016,15,:00,15:00:00,31.39625,-88.2676
33505,16,37,16037,06.02.2016,16,:00,16:00:00,31.3962,-88.26748
33505,16,37,16037,06.02.2016,17,:00,17:00:00,31.39626,-88.26763
33505,16,37,16037,06.02.2016,18,:00,18:00:00,31.39614,-88.26771
33505,16,37,16037,06.02.2016,19,:00,19:00:00,31.39622,-88.26761
33505,16,37,16037,06.02.2016,20,:00,20:00:00,31.39613,-88.26752
33505,16,39,16039,08.02.2016,1,:00,1:00:00,31.39623,-88.26763
33505,16,39,16039,08.02.2016,2,:00,2:00:00,31.39627,-88.26757
33505,16,39,16039,08.02.2016,3,:00,3:00:00,31.39619,-88.2676
33505,16,39,16039,08.02.2016,4,:00,4:00:00,31.3962,-88.26766
33505,16,39,16039,08.02.2016,5,:00,5:00:00,31.39603,-88.26774
33505,16,39,16039,08.02.2016,6,:00,6:00:00,31.39619,-88.26763
33505,16,39,16039,08.02.2016,7,:00,7:00:00,31.39623,-88.26753
33505,16,39,16039,08.02.2016,8,:00,8:00:00,31.39631,-88.26776
33505,16,39,16039,08.02.2016,9,:00,9:00:00,31.39628,-88.2676
33505,16,39,16039,08.02.2016,10,:00,10:00:00,31.39647,-88.2676
33505,16,39,16039,08.02.2016,11,:00,11:00:00,31.39616,-88.2675
33505,16,39,16039,08.02.2016,12,:00,12:00:00,31.39627,-88.2675
33505,16,39,16039,08.02.2016,13,:00,13:00:00,31.39612,-88.26765
33505,16,39,16039,08.02.2016,14,:00,14:00:00,31.39617,-88.26763
33505,16,39,16039,08.02.2016,15,:00,15:00:00,31.39616,-88.2677
33505,16,39,16039,08.02.2016,16,:00,16:00:00,31.39618,-88.2677
33505,16,39,16039,08.02.2016,17,:00,17:00:00,31.39622,-88.2675
33505,16,39,16039,08.02.2016,18,:00,18:00:00,31.39609,-88.26757
33505,16,39,16039,08.02.2016,19,:00,19:00:00,31.3962,-88.26757
33505,16,39,16039,08.02.2016,20,:00,20:00:00,31.39623,-88.26759
33505,16,39,16039,08.02.2016,21,:00,21:00:00,31.39626,-88.26763
33505,16,39,16039,08.02.2016,22,:00,22:00:00,31.39615,-88.2676
33505,16,40,16040,09.02.2016,1,:00,1:00:00,31.39624,-88.26777
33505,16,40,16040,09.02.2016,2,:00,2:00:00,31.3962,-88.26766
33505,16,40,16040,09.02.2016,3,:00,3:00:00,31.39621,-88.26767
33505,16,40,16040,09.02.2016,4,:00,4:00:00,31.3963,-88.26761
33505,16,40,16040,09.02.2016,5,:00,5:00:00,31.3964,-88.26779
33505,16,40,16040,09.02.2016,6,:00,6:00:00,31.3962,-88.26757
33505,16,40,16040,09.02.2016,7,:00,7:00:00,31.39624,-88.26761
33505,16,40,16040,09.02.2016,8,:00,8:00:00,31.39621,-88.26767
33505,16,40,16040,09.02.2016,9,:00,9:00:00,31.39618,-88.26771
33505,16,40,16040,09.02.2016,10,:00,10:00:00,31.39616,-88.26766
33505,16,40,16040,09.02.2016,11,:00,11:00:00,31.39621,-88.26768
33505,16,40,16040,09.02.2016,12,:00,12:00:00,31.39628,-88.2677
33505,16,40,16040,09.02.2016,13,:00,13:00:00,31.39611,-88.26757
33505,16,40,16040,09.02.2016,14,:00,14:00:00,31.39619,-88.26756
33505,16,40,16040,09.02.2016,15,:00,15:00:00,31.39622,-88.2676
33505,16,40,16040,09.02.2016,16,:00,16:00:00,31.39624,-88.2677
33505,16,40,16040,09.02.2016,17,:00,17:00:00,31.39622,-88.26763
33505,16,40,16040,09.02.2016,18,:00,18:00:00,31.39621,-88.2676
33505,16,40,16040,09.02.2016,19,:00,19:00:00,31.39621,-88.2676
33505,16,40,16040,09.02.2016,20,:00,20:00:00,31.39612,-88.2676
33505,16,40,16040,09.02.2016,21,:00,21:00:00,31.39621,-88.26759
33505,16,40,16040,09.02.2016,22,:00,22:00:00,31.3962,-88.26759
33505,16,40,16040,09.02.2016,1,:00,1:00:00,31.39615,-88.26749
33505,16,40,16040,09.02.2016,2,:00,2:00:00,31.39621,-88.26765
33505,16,40,16040,09.02.2016,3,:00,3:00:00,31.39623,-88.26763
33505,16,40,16040,09.02.2016,4,:00,4:00:00,31.39632,-88.26763
33505,16,40,16040,09.02.2016,5,:00,5:00:00,31.3962,-88.2676
33505,16,40,16040,09.02.2016,6,:00,6:00:00,31.39623,-88.2676
33505,16,40,16040,09.02.2016,7,:00,7:00:00,31.39622,-88.26749
33505,16,40,16040,09.02.2016,8,:00,8:00:00,31.39619,-88.26765
33505,16,40,16040,09.02.2016,9,:00,9:00:00,31.39632,-88.2677
33505,16,40,16040,09.02.2016,10,:00,10:00:00,31.39621,-88.2676
33505,16,40,16040,09.02.2016,11,:00,11:00:00,31.39597,-88.26799
33505,16,40,16040,09.02.2016,12,:00,12:00:00,31.39632,-88.26765
33505,16,40,16040,09.02.2016,13,:00,13:00:00,31.39627,-88.26752
33505,16,40,16040,09.02.2016,14,:00,14:00:00,31.39623,-88.2676
33505,16,40,16040,09.02.2016,15,:00,15:00:00,31.39608,-88.26759
33505,16,40,16040,09.02.2016,16,:00,16:00:00,31.3963,-88.2676
33505,16,41,16041,10.02.2016,1,:00,1:00:00,31.39622,-88.26765
33505,16,41,16041,10.02.2016,2,:00,2:00:00,31.39619,-88.26759
33505,16,41,16041,10.02.2016,3,:00,3:00:00,31.39623,-88.2676
33505,16,41,16041,10.02.2016,4,:00,4:00:00,31.39639,-88.2674
33505,16,41,16041,10.02.2016,5,:00,5:00:00,31.39637,-88.26753
33505,16,41,16041,10.02.2016,6,:00,6:00:00,31.39619,-88.26766
33505,16,41,16041,10.02.2016,7,:00,7:00:00,31.39615,-88.26757
33505,16,41,16041,10.02.2016,8,:00,8:00:00,31.39624,-88.2675
33505,16,41,16041,10.02.2016,9,:00,9:00:00,31.39613,-88.26768
33505,16,41,16041,10.02.2016,10,:00,10:00:00,31.39633,-88.26752
33505,16,41,16041,10.02.2016,11,:00,11:00:00,31.3964,-88.26763
33505,16,41,16041,10.02.2016,12,:00,12:00:00,31.39615,-88.26763
33505,16,41,16041,10.02.2016,13,:00,13:00:00,31.39628,-88.26756
33505,16,41,16041,10.02.2016,14,:00,14:00:00,31.39625,-88.26759
33505,16,41,16041,10.02.2016,15,:00,15:00:00,31.39619,-88.2677
33505,16,41,16041,10.02.2016,16,:00,16:00:00,31.39625,-88.26763
33505,16,41,16041,10.02.2016,17,:00,17:00:00,31.39624,-88.2676
33505,16,43,16043,12.02.2016,1,:00,1:00:00,31.39621,-88.26759
33505,16,43,16043,12.02.2016,2,:00,2:00:00,31.39624,-88.26767
33505,16,43,16043,12.02.2016,3,:00,3:00:00,31.39609,-88.26746
33505,16,43,16043,12.02.2016,4,:00,4:00:00,31.39617,-88.26759
33505,16,43,16043,12.02.2016,5,:00,5:00:00,31.39616,-88.26761
33505,16,43,16043,12.02.2016,6,:00,6:00:00,31.39628,-88.26754
33505,16,43,16043,12.02.2016,7,:00,7:00:00,31.39626,-88.26772
33505,16,43,16043,12.02.2016,8,:00,8:00:00,31.39625,-88.2676
33505,16,43,16043,12.02.2016,9,:00,9:00:00,31.39626,-88.26763
33505,16,43,16043,12.02.2016,10,:00,10:00:00,31.39618,-88.26756
33505,16,43,16043,12.02.2016,11,:00,11:00:00,31.39605,-88.26753
33505,16,43,16043,12.02.2016,12,:00,12:00:00,31.3962,-88.26742
33505,16,43,16043,12.02.2016,13,:00,13:00:00,31.39611,-88.26771
33505,16,43,16043,12.02.2016,14,:00,14:00:00,31.39621,-88.26767
33505,16,43,16043,12.02.2016,15,:00,15:00:00,31.39621,-88.26772
33505,16,43,16043,12.02.2016,16,:00,16:00:00,31.39621,-88.2676
33505,16,43,16043,12.02.2016,17,:00,17:00:00,31.39615,-88.26763
33505,16,43,16043,12.02.2016,18,:00,18:00:00,31.39623,-88.26763
33505,16,43,16043,12.02.2016,19,:00,19:00:00,31.39623,-88.26771
33505,16,43,16043,12.02.2016,20,:00,20:00:00,31.39627,-88.26765
33505,16,43,16043,12.02.2016,21,:00,21:00:00,31.3962,-88.26763
33505,16,43,16043,12.02.2016,22,:00,22:00:00,31.39624,-88.26765
33505,16,44,16044,13.02.2016,1,:00,1:00:00,31.39632,-88.26757
33505,16,44,16044,13.02.2016,2,:00,2:00:00,31.39616,-88.26774
33505,16,44,16044,13.02.2016,3,:00,3:00:00,31.39618,-88.26759
33505,16,44,16044,13.02.2016,4,:00,4:00:00,31.39644,-88.2677
33505,16,44,16044,13.02.2016,5,:00,5:00:00,31.39623,-88.26757
33505,16,44,16044,13.02.2016,6,:00,6:00:00,31.39619,-88.26765
33505,16,44,16044,13.02.2016,7,:00,7:00:00,31.39634,-88.26782
33505,16,44,16044,13.02.2016,8,:00,8:00:00,31.39619,-88.26759
33505,16,44,16044,13.02.2016,9,:00,9:00:00,31.39625,-88.26752
