bear,year,day,Julian_date,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33501,16,235,16235,22.08.2016,12,:06,12:06:00,30.90667,-88.10649
33501,16,235,16235,22.08.2016,13,:06,13:06:00,30.90656,-88.1064
33501,16,235,16235,22.08.2016,14,:06,14:06:00,30.90915,-88.10787
33501,16,235,16235,22.08.2016,15,:06,15:06:00,30.90577,-88.10546
33501,16,235,16235,22.08.2016,16,:06,16:06:00,30.90396,-88.10236
33501,16,235,16235,22.08.2016,17,:06,17:06:00,30.90891,-88.0999
33501,16,235,16235,22.08.2016,18,:06,18:06:00,30.91292,-88.09853
33501,16,235,16235,22.08.2016,19,:06,19:06:00,30.91696,-88.10005
33501,16,235,16235,22.08.2016,20,:06,20:06:00,30.91592,-88.10353
33501,16,235,16235,22.08.2016,21,:06,21:06:00,30.9159,-88.10361
33501,16,236,16236,23.08.2016,0,:06,0:06:00,30.91604,-88.10354
33501,16,236,16236,23.08.2016,1,:06,1:06:00,30.91328,-88.10907
33501,16,236,16236,23.08.2016,2,:06,2:06:00,30.91167,-88.10858
33501,16,236,16236,23.08.2016,3,:06,3:06:00,30.91168,-88.10861
33501,16,236,16236,23.08.2016,4,:06,4:06:00,30.91055,-88.10783
33501,16,236,16236,23.08.2016,5,:06,5:06:00,30.90933,-88.10787
33501,16,236,16236,23.08.2016,6,:06,6:06:00,30.91243,-88.10403
33501,16,236,16236,23.08.2016,7,:06,7:06:00,30.91185,-88.10137
33501,16,236,16236,23.08.2016,8,:06,8:06:00,30.914,-88.09998
33501,16,236,16236,23.08.2016,9,:06,9:06:00,30.91411,-88.09977
33501,16,236,16236,23.08.2016,10,:06,10:06:00,30.91401,-88.09984
33501,16,236,16236,23.08.2016,11,:06,11:06:00,30.91402,-88.09976
33501,16,236,16236,23.08.2016,12,:06,12:06:00,30.91408,-88.0994
33501,16,236,16236,23.08.2016,13,:06,13:06:00,30.91413,-88.09987
33501,16,236,16236,23.08.2016,14,:06,14:06:00,30.91382,-88.09945
33501,16,236,16236,23.08.2016,15,:06,15:06:00,30.91412,-88.09958
33501,16,236,16236,23.08.2016,16,:06,16:06:00,30.91241,-88.10524
33501,16,236,16236,23.08.2016,17,:06,17:06:00,30.9052,-88.10449
33501,16,236,16236,23.08.2016,18,:06,18:06:00,30.90769,-88.09364
33501,16,236,16236,23.08.2016,19,:06,19:06:00,30.90773,-88.09382
33501,16,236,16236,23.08.2016,20,:06,20:06:00,30.91115,-88.09539
33501,16,236,16236,23.08.2016,21,:06,21:06:00,30.91189,-88.09679
33501,16,237,16237,24.08.2016,0,:11,0:11:00,30.912,-88.09678
33501,16,237,16237,24.08.2016,1,:11,1:11:00,30.91193,-88.09677
33501,16,237,16237,24.08.2016,2,:11,2:11:00,30.9119,-88.09659
33501,16,237,16237,24.08.2016,3,:11,3:11:00,30.91193,-88.09658
33501,16,237,16237,24.08.2016,4,:11,4:11:00,30.90846,-88.0955
33501,16,237,16237,24.08.2016,5,:11,5:11:00,30.90603,-88.09873
33501,16,237,16237,24.08.2016,6,:11,6:11:00,30.90414,-88.10371
33501,16,237,16237,24.08.2016,7,:11,7:11:00,30.90373,-88.10403
33501,16,237,16237,24.08.2016,8,:11,8:11:00,30.90424,-88.10371
33501,16,237,16237,24.08.2016,9,:11,9:11:00,30.90517,-88.10495
33501,16,237,16237,24.08.2016,10,:11,10:11:00,30.90513,-88.10527
33501,16,237,16237,24.08.2016,11,:11,11:11:00,30.90586,-88.10737
33501,16,237,16237,24.08.2016,12,:11,12:11:00,30.90851,-88.10836
33501,16,237,16237,24.08.2016,13,:11,13:11:00,30.90824,-88.10734
33501,16,237,16237,24.08.2016,14,:11,14:11:00,30.90831,-88.10733
33501,16,237,16237,24.08.2016,15,:11,15:11:00,30.90807,-88.10637
33501,16,237,16237,24.08.2016,16,:11,16:11:00,30.91185,-88.10146
33501,16,237,16237,24.08.2016,17,:11,17:11:00,30.91605,-88.09917
33501,16,237,16237,24.08.2016,18,:11,18:11:00,30.91609,-88.09921
33501,16,237,16237,24.08.2016,19,:11,19:11:00,30.91607,-88.09921
33501,16,237,16237,24.08.2016,20,:11,20:11:00,30.91608,-88.0992
33501,16,237,16237,24.08.2016,21,:11,21:11:00,30.91617,-88.09924
33501,16,238,16238,25.08.2016,0,:11,0:11:00,30.91216,-88.10182
33501,16,238,16238,25.08.2016,1,:11,1:11:00,30.90796,-88.09716
33501,16,238,16238,25.08.2016,2,:11,2:11:00,30.90771,-88.09727
33501,16,238,16238,25.08.2016,3,:11,3:11:00,30.90535,-88.1007
33501,16,238,16238,25.08.2016,4,:11,4:11:00,30.9067,-88.10652
33501,16,238,16238,25.08.2016,5,:11,5:11:00,30.90666,-88.10652
33501,16,238,16238,25.08.2016,6,:11,6:11:00,30.90685,-88.10643
33501,16,238,16238,25.08.2016,7,:11,7:11:00,30.91093,-88.10949
33501,16,238,16238,25.08.2016,8,:11,8:11:00,30.91255,-88.10765
33501,16,238,16238,25.08.2016,9,:11,9:11:00,30.91277,-88.10739
33501,16,238,16238,25.08.2016,10,:11,10:11:00,30.91185,-88.10129
33501,16,238,16238,25.08.2016,11,:11,11:11:00,30.91659,-88.10023
33501,16,238,16238,25.08.2016,12,:11,12:11:00,30.91709,-88.0989
33501,16,238,16238,25.08.2016,13,:11,13:11:00,30.91559,-88.09503
33501,16,238,16238,25.08.2016,14,:11,14:11:00,30.90808,-88.0943
33501,16,238,16238,25.08.2016,15,:11,15:11:00,30.9067,-88.09877
33501,16,238,16238,25.08.2016,16,:11,16:11:00,30.90844,-88.0997
33501,16,238,16238,25.08.2016,17,:11,17:11:00,30.90836,-88.09973
33501,16,238,16238,25.08.2016,18,:11,18:11:00,30.90839,-88.09979
33501,16,238,16238,25.08.2016,19,:11,19:11:00,30.90849,-88.09902
33501,16,238,16238,25.08.2016,20,:11,20:11:00,30.90616,-88.09823
33501,16,238,16238,25.08.2016,21,:11,21:11:00,30.90172,-88.10221
33501,16,239,16239,26.08.2016,0,:03,0:03:00,30.90707,-88.10803
33501,16,239,16239,26.08.2016,1,:03,1:03:00,30.9119,-88.1014
33501,16,239,16239,26.08.2016,2,:03,2:03:00,30.90927,-88.10552
33501,16,239,16239,26.08.2016,3,:03,3:03:00,30.90923,-88.10585
33501,16,239,16239,26.08.2016,4,:03,4:03:00,30.9091,-88.10616
33501,16,239,16239,26.08.2016,5,:03,5:03:00,30.90907,-88.10621
33501,16,239,16239,26.08.2016,6,:03,6:03:00,30.90872,-88.10845
33501,16,239,16239,26.08.2016,7,:03,7:03:00,30.90615,-88.10768
33501,16,239,16239,26.08.2016,8,:03,8:03:00,30.90629,-88.10769
33501,16,239,16239,26.08.2016,9,:03,9:03:00,30.90628,-88.10752
33501,16,239,16239,26.08.2016,10,:03,10:03:00,30.9063,-88.10751
33501,16,239,16239,26.08.2016,11,:03,11:03:00,30.90612,-88.10712
33501,16,239,16239,26.08.2016,12,:03,12:03:00,30.90919,-88.10787
33501,16,239,16239,26.08.2016,13,:03,13:03:00,30.91238,-88.1024
33501,16,239,16239,26.08.2016,14,:03,14:03:00,30.9116,-88.10012
33501,16,239,16239,26.08.2016,15,:03,15:03:00,30.90724,-88.09788
33501,16,240,16240,27.08.2016,0,:05,0:05:00,30.9096,-88.09333
33501,16,240,16240,27.08.2016,1,:05,1:05:00,30.91037,-88.09439
33501,16,240,16240,27.08.2016,2,:05,2:05:00,30.91028,-88.09439
33501,16,240,16240,27.08.2016,3,:05,3:05:00,30.91042,-88.09436
33501,16,240,16240,27.08.2016,4,:05,4:05:00,30.90884,-88.09429
33501,16,240,16240,27.08.2016,5,:05,5:05:00,30.91054,-88.09814
33501,16,240,16240,27.08.2016,6,:05,6:05:00,30.91187,-88.10129
33501,16,240,16240,27.08.2016,7,:05,7:05:00,30.91155,-88.10649
33501,16,240,16240,27.08.2016,8,:05,8:05:00,30.90898,-88.09952
33501,16,240,16240,27.08.2016,9,:05,9:05:00,30.91205,-88.10139
33501,16,240,16240,27.08.2016,10,:05,10:05:00,30.91397,-88.10021
33501,16,240,16240,27.08.2016,11,:05,11:05:00,30.91386,-88.10009
33501,16,240,16240,27.08.2016,12,:05,12:05:00,30.9139,-88.10002
33501,16,240,16240,27.08.2016,13,:05,13:05:00,30.91392,-88.09984
33501,16,240,16240,27.08.2016,14,:05,14:05:00,30.91391,-88.09993
33501,16,240,16240,27.08.2016,15,:05,15:05:00,30.91395,-88.10005
33501,16,240,16240,27.08.2016,16,:05,16:05:00,30.91406,-88.10011
33501,16,240,16240,27.08.2016,17,:05,17:05:00,30.91116,-88.10478
33501,16,240,16240,27.08.2016,18,:05,18:05:00,30.9124,-88.10395
33501,16,240,16240,27.08.2016,19,:05,19:05:00,30.91189,-88.10132
33501,16,240,16240,27.08.2016,20,:05,20:05:00,30.91341,-88.10144
33501,16,240,16240,27.08.2016,21,:05,21:05:00,30.91395,-88.10448
33501,16,241,16241,28.08.2016,0,:09,0:09:00,30.91338,-88.10449
33501,16,241,16241,28.08.2016,1,:09,1:09:00,30.91343,-88.10456
33501,16,241,16241,28.08.2016,2,:09,2:09:00,30.9119,-88.10135
33501,16,241,16241,28.08.2016,3,:09,3:09:00,30.91172,-88.09787
33501,16,241,16241,28.08.2016,4,:09,4:09:00,30.90571,-88.10338
33501,16,241,16241,28.08.2016,5,:09,5:09:00,30.91502,-88.09784
33501,16,241,16241,28.08.2016,6,:09,6:09:00,30.91239,-88.10398
33501,16,241,16241,28.08.2016,7,:09,7:09:00,30.9129,-88.10777
33501,16,241,16241,28.08.2016,8,:09,8:09:00,30.91221,-88.10774
33501,16,241,16241,28.08.2016,9,:09,9:09:00,30.90731,-88.10923
33501,16,241,16241,28.08.2016,10,:09,10:09:00,30.91101,-88.11196
33501,16,241,16241,28.08.2016,11,:09,11:09:00,30.91199,-88.10115
33501,16,241,16241,28.08.2016,12,:09,12:09:00,30.9125,-88.09823
33501,16,241,16241,28.08.2016,13,:09,13:09:00,30.91264,-88.09825
33501,16,241,16241,28.08.2016,14,:09,14:09:00,30.91278,-88.09822
33501,16,241,16241,28.08.2016,15,:09,15:09:00,30.9127,-88.09819
33501,16,241,16241,28.08.2016,16,:09,16:09:00,30.91186,-88.10139
33501,16,241,16241,28.08.2016,17,:09,17:09:00,30.91587,-88.09555
33501,16,241,16241,28.08.2016,18,:09,18:09:00,30.91159,-88.09549
33501,16,241,16241,28.08.2016,19,:09,19:09:00,30.91556,-88.09702
33501,16,241,16241,28.08.2016,20,:09,20:09:00,30.91544,-88.09723
33501,16,241,16241,28.08.2016,21,:09,21:09:00,30.91478,-88.10131
33501,16,242,16242,29.08.2016,0,:09,0:09:00,30.91846,-88.09557
33501,16,242,16242,29.08.2016,1,:09,1:09:00,30.91259,-88.10282
33501,16,242,16242,29.08.2016,2,:09,2:09:00,30.91024,-88.10805
33501,16,242,16242,29.08.2016,3,:09,3:09:00,30.91159,-88.10159
33501,16,242,16242,29.08.2016,4,:09,4:09:00,30.91146,-88.09749
33501,16,242,16242,29.08.2016,5,:09,5:09:00,30.91071,-88.09471
33501,16,242,16242,29.08.2016,6,:09,6:09:00,30.90617,-88.09851
33501,16,242,16242,29.08.2016,7,:09,7:09:00,30.9048,-88.1013
33501,16,242,16242,29.08.2016,8,:09,8:09:00,30.90742,-88.10137
33501,16,242,16242,29.08.2016,9,:09,9:09:00,30.90718,-88.10134
33501,16,242,16242,29.08.2016,10,:09,10:09:00,30.90762,-88.1014
33501,16,242,16242,29.08.2016,11,:09,11:09:00,30.9062,-88.10445
33501,16,242,16242,29.08.2016,12,:09,12:09:00,30.91197,-88.10128
33501,16,242,16242,29.08.2016,13,:09,13:09:00,30.90967,-88.10164
33501,16,242,16242,29.08.2016,14,:09,14:09:00,30.90602,-88.09806
33501,16,242,16242,29.08.2016,15,:09,15:09:00,30.91271,-88.0925
33501,16,242,16242,29.08.2016,16,:09,16:09:00,30.91604,-88.0938
33501,16,242,16242,29.08.2016,17,:09,17:09:00,30.91673,-88.09535
33501,16,242,16242,29.08.2016,18,:09,18:09:00,30.91593,-88.09667
33501,16,242,16242,29.08.2016,19,:09,19:09:00,30.91593,-88.09664
33501,16,242,16242,29.08.2016,20,:09,20:09:00,30.91595,-88.09673
33501,16,242,16242,29.08.2016,21,:09,21:09:00,30.91563,-88.09883
33501,16,243,16243,30.08.2016,0,:11,0:11:00,30.91715,-88.10247
33501,16,243,16243,30.08.2016,1,:11,1:11:00,30.91323,-88.10846
33501,16,243,16243,30.08.2016,2,:11,2:11:00,30.91261,-88.10485
33501,16,243,16243,30.08.2016,3,:11,3:11:00,30.91198,-88.1014
33501,16,243,16243,30.08.2016,4,:11,4:11:00,30.91002,-88.09788
33501,16,243,16243,30.08.2016,5,:11,5:11:00,30.9048,-88.10143
33501,16,243,16243,30.08.2016,6,:11,6:11:00,30.90266,-88.10709
33501,16,243,16243,30.08.2016,7,:11,7:11:00,30.90271,-88.10718
33501,16,243,16243,30.08.2016,8,:11,8:11:00,30.90272,-88.10719
33501,16,243,16243,30.08.2016,9,:11,9:11:00,30.90466,-88.10831
33501,16,243,16243,30.08.2016,10,:11,10:11:00,30.9099,-88.10655
33501,16,243,16243,30.08.2016,11,:11,11:11:00,30.91002,-88.10604
33501,16,243,16243,30.08.2016,12,:11,12:11:00,30.90998,-88.10605
33501,16,243,16243,30.08.2016,13,:11,13:11:00,30.90999,-88.10607
33501,16,243,16243,30.08.2016,14,:11,14:11:00,30.91015,-88.1062
33501,16,243,16243,30.08.2016,15,:11,15:11:00,30.90918,-88.10784
33501,16,243,16243,30.08.2016,16,:11,16:11:00,30.9121,-88.10794
33501,16,243,16243,30.08.2016,17,:11,17:11:00,30.91441,-88.10467
33501,16,243,16243,30.08.2016,18,:11,18:11:00,30.91446,-88.10478
33501,16,243,16243,30.08.2016,19,:11,19:11:00,30.91449,-88.10462
33501,16,243,16243,30.08.2016,20,:11,20:11:00,30.91454,-88.10491
33501,16,243,16243,30.08.2016,21,:11,21:11:00,30.91369,-88.1034
33501,16,244,16244,31.08.2016,0,:11,0:11:00,30.9124,-88.10434
33501,16,244,16244,31.08.2016,1,:11,1:11:00,30.91193,-88.10443
33501,16,244,16244,31.08.2016,2,:11,2:11:00,30.91095,-88.10411
33501,16,244,16244,31.08.2016,3,:11,3:11:00,30.90646,-88.10695
33501,16,244,16244,31.08.2016,4,:11,4:11:00,30.90645,-88.10704
33501,16,244,16244,31.08.2016,5,:11,5:11:00,30.90536,-88.10616
33501,16,244,16244,31.08.2016,6,:11,6:11:00,30.91222,-88.10372
33501,16,244,16244,31.08.2016,7,:11,7:11:00,30.91068,-88.10773
33501,16,244,16244,31.08.2016,8,:11,8:11:00,30.91061,-88.10778
33501,16,244,16244,31.08.2016,9,:11,9:11:00,30.9107,-88.10773
33501,16,244,16244,31.08.2016,10,:11,10:11:00,30.90859,-88.1082
33501,16,244,16244,31.08.2016,11,:11,11:11:00,30.91127,-88.10534
33501,16,244,16244,31.08.2016,12,:11,12:11:00,30.91188,-88.1013
33501,16,244,16244,31.08.2016,13,:11,13:11:00,30.91297,-88.09963
33501,16,244,16244,31.08.2016,14,:11,14:11:00,30.91464,-88.09485
33501,16,244,16244,31.08.2016,15,:11,15:11:00,30.91273,-88.09616
33501,16,244,16244,31.08.2016,16,:11,16:11:00,30.91282,-88.09617
33501,16,244,16244,31.08.2016,17,:11,17:11:00,30.91299,-88.09616
33501,16,244,16244,31.08.2016,18,:11,18:11:00,30.91281,-88.09616
33501,16,244,16244,31.08.2016,19,:11,19:11:00,30.91274,-88.09635
33501,16,244,16244,31.08.2016,20,:11,20:11:00,30.91277,-88.09635
33501,16,244,16244,31.08.2016,21,:11,21:11:00,30.91193,-88.1013
33501,16,245,16245,01.09.2016,0,:12,0:12:00,30.91205,-88.10118
33501,16,245,16245,01.09.2016,1,:12,1:12:00,30.91314,-88.10111
33501,16,245,16245,01.09.2016,2,:12,2:12:00,30.91194,-88.10122
33501,16,245,16245,01.09.2016,3,:12,3:12:00,30.91189,-88.10105
33501,16,245,16245,01.09.2016,4,:12,4:12:00,30.91198,-88.10087
33501,16,245,16245,01.09.2016,5,:12,5:12:00,30.91283,-88.09835
33501,16,245,16245,01.09.2016,6,:12,6:12:00,30.91282,-88.09826
33501,16,245,16245,01.09.2016,7,:12,7:12:00,30.91273,-88.09851
33501,16,245,16245,01.09.2016,8,:12,8:12:00,30.9127,-88.09835
33501,16,245,16245,01.09.2016,9,:12,9:12:00,30.91293,-88.09838
33501,16,245,16245,01.09.2016,10,:12,10:12:00,30.91249,-88.0991
33501,16,245,16245,01.09.2016,11,:12,11:12:00,30.9118,-88.10123
33501,16,245,16245,01.09.2016,12,:12,12:12:00,30.91078,-88.09613
33501,16,245,16245,01.09.2016,13,:12,13:12:00,30.91166,-88.09687
33501,16,245,16245,01.09.2016,14,:12,14:12:00,30.91352,-88.10198
33501,16,245,16245,01.09.2016,15,:12,15:12:00,30.91341,-88.10179
33501,16,245,16245,01.09.2016,16,:12,16:12:00,30.91436,-88.1023
33501,16,245,16245,01.09.2016,17,:12,17:12:00,30.91479,-88.10297
33501,16,245,16245,01.09.2016,18,:12,18:12:00,30.91192,-88.1013
33501,16,245,16245,01.09.2016,19,:12,19:12:00,30.91078,-88.1023
33501,16,245,16245,01.09.2016,20,:12,20:12:00,30.91092,-88.10255
33501,16,245,16245,01.09.2016,21,:12,21:12:00,30.91163,-88.10112
33501,16,246,16246,02.09.2016,0,:04,0:04:00,30.91196,-88.10136
33501,16,246,16246,02.09.2016,1,:04,1:04:00,30.9096,-88.10492
33501,16,246,16246,02.09.2016,2,:04,2:04:00,30.90718,-88.10501
33501,16,246,16246,02.09.2016,3,:04,3:04:00,30.90138,-88.10484
33501,16,246,16246,02.09.2016,4,:04,4:04:00,30.90141,-88.10517
33501,16,246,16246,02.09.2016,5,:04,5:04:00,30.90005,-88.10267
33501,16,246,16246,02.09.2016,6,:04,6:04:00,30.90195,-88.10086
33501,16,246,16246,02.09.2016,7,:04,7:04:00,30.90206,-88.10087
33501,16,246,16246,02.09.2016,8,:04,8:04:00,30.90201,-88.10093
33501,16,246,16246,02.09.2016,9,:04,9:04:00,30.90199,-88.10076
33501,16,246,16246,02.09.2016,10,:04,10:04:00,30.904,-88.10054
33501,16,246,16246,02.09.2016,11,:04,11:04:00,30.91299,-88.10556
33501,16,246,16246,02.09.2016,12,:04,12:04:00,30.90916,-88.10784
33501,16,246,16246,02.09.2016,13,:04,13:04:00,30.90603,-88.10606
33501,16,246,16246,02.09.2016,14,:04,14:04:00,30.90234,-88.10169
33501,16,247,16247,03.09.2016,0,:10,0:10:00,30.90166,-88.0979
33501,16,247,16247,03.09.2016,1,:10,1:10:00,30.90171,-88.09777
33501,16,247,16247,03.09.2016,2,:10,2:10:00,30.90174,-88.09789
33501,16,247,16247,03.09.2016,3,:10,3:10:00,30.90389,-88.09936
33501,16,247,16247,03.09.2016,4,:10,4:10:00,30.90763,-88.10325
33501,16,247,16247,03.09.2016,5,:10,5:10:00,30.91124,-88.10536
33501,16,247,16247,03.09.2016,6,:10,6:10:00,30.90799,-88.10879
33501,16,247,16247,03.09.2016,7,:10,7:10:00,30.90172,-88.10359
33501,16,247,16247,03.09.2016,8,:10,8:10:00,30.90818,-88.09347
33501,16,247,16247,03.09.2016,9,:10,9:10:00,30.9093,-88.08828
33501,16,247,16247,03.09.2016,10,:10,10:10:00,30.91554,-88.09302
33501,16,247,16247,03.09.2016,11,:10,11:10:00,30.91462,-88.09606
33501,16,247,16247,03.09.2016,12,:10,12:10:00,30.91454,-88.09673
33501,16,247,16247,03.09.2016,13,:10,13:10:00,30.91452,-88.09668
33501,16,247,16247,03.09.2016,14,:10,14:10:00,30.91389,-88.09808
33501,16,247,16247,03.09.2016,15,:10,15:10:00,30.91431,-88.09848
33501,16,247,16247,03.09.2016,16,:10,16:10:00,30.9139,-88.09825
33501,16,247,16247,03.09.2016,17,:10,17:10:00,30.91345,-88.09767
33501,16,247,16247,03.09.2016,18,:10,18:10:00,30.91391,-88.09844
33501,16,247,16247,03.09.2016,19,:10,19:10:00,30.91387,-88.09806
33501,16,247,16247,03.09.2016,20,:10,20:10:00,30.91253,-88.09703
33501,16,247,16247,03.09.2016,21,:10,21:10:00,30.91237,-88.09682
33501,16,248,16248,04.09.2016,0,:03,0:03:00,30.91227,-88.0969
33501,16,248,16248,04.09.2016,1,:03,1:03:00,30.91238,-88.09683
33501,16,248,16248,04.09.2016,2,:03,2:03:00,30.91229,-88.09696
33501,16,248,16248,04.09.2016,3,:03,3:03:00,30.91243,-88.09698
33501,16,248,16248,04.09.2016,4,:03,4:03:00,30.91229,-88.09683
33501,16,248,16248,04.09.2016,5,:03,5:03:00,30.91272,-88.09725
33501,16,248,16248,04.09.2016,6,:03,6:03:00,30.91129,-88.10533
33501,16,248,16248,04.09.2016,7,:03,7:03:00,30.90964,-88.10765
33501,16,248,16248,04.09.2016,8,:03,8:03:00,30.90604,-88.10727
33501,16,248,16248,04.09.2016,9,:03,9:03:00,30.90631,-88.10705
33501,16,248,16248,04.09.2016,10,:03,10:03:00,30.90633,-88.10711
33501,16,248,16248,04.09.2016,11,:03,11:03:00,30.90633,-88.10704
33501,16,248,16248,04.09.2016,12,:03,12:03:00,30.90609,-88.10662
33501,16,248,16248,04.09.2016,13,:03,13:03:00,30.90485,-88.10765
33501,16,248,16248,04.09.2016,14,:03,14:03:00,30.90457,-88.10771
33501,16,248,16248,04.09.2016,15,:03,15:03:00,30.90469,-88.10778
33501,16,248,16248,04.09.2016,16,:03,16:03:00,30.90432,-88.1072
33501,16,248,16248,04.09.2016,17,:03,17:03:00,30.90491,-88.10756
33501,16,248,16248,04.09.2016,18,:03,18:03:00,30.90865,-88.1082
33501,16,248,16248,04.09.2016,19,:03,19:03:00,30.91186,-88.10389
33501,16,248,16248,04.09.2016,20,:03,20:03:00,30.91292,-88.09922
33501,16,248,16248,04.09.2016,21,:03,21:03:00,30.91275,-88.09746
33501,16,249,16249,05.09.2016,0,:10,0:10:00,30.90731,-88.09824
33501,16,249,16249,05.09.2016,1,:10,1:10:00,30.9046,-88.10282
33501,16,249,16249,05.09.2016,2,:10,2:10:00,30.90453,-88.10278
33501,16,249,16249,05.09.2016,3,:10,3:10:00,30.90453,-88.10282
33501,16,249,16249,05.09.2016,4,:10,4:10:00,30.90467,-88.10272
33501,16,249,16249,05.09.2016,5,:10,5:10:00,30.9039,-88.10182
33501,16,249,16249,05.09.2016,6,:10,6:10:00,30.90448,-88.10276
33501,16,249,16249,05.09.2016,7,:10,7:10:00,30.91194,-88.09678
33501,16,249,16249,05.09.2016,8,:10,8:10:00,30.9132,-88.09561
33501,16,249,16249,05.09.2016,9,:10,9:10:00,30.91269,-88.10304
33501,16,249,16249,05.09.2016,10,:10,10:10:00,30.9089,-88.10697
33501,16,249,16249,05.09.2016,11,:10,11:10:00,30.9088,-88.10674
33501,16,249,16249,05.09.2016,12,:10,12:10:00,30.9088,-88.10674
33501,16,249,16249,05.09.2016,13,:10,13:10:00,30.90874,-88.10671
33501,16,249,16249,05.09.2016,14,:10,14:10:00,30.90742,-88.10718
33501,16,249,16249,05.09.2016,15,:10,15:10:00,30.90364,-88.10509
33501,16,249,16249,05.09.2016,16,:10,16:10:00,30.90127,-88.10257
33501,16,249,16249,05.09.2016,17,:10,17:10:00,30.90137,-88.10175
33501,16,249,16249,05.09.2016,18,:10,18:10:00,30.90087,-88.10119
33501,16,249,16249,05.09.2016,19,:10,19:10:00,30.90809,-88.09449
33501,16,249,16249,05.09.2016,20,:10,20:10:00,30.91257,-88.09629
33501,16,249,16249,05.09.2016,21,:10,21:10:00,30.91242,-88.09636
33501,16,250,16250,06.09.2016,0,:05,0:05:00,30.91217,-88.09608
33501,16,250,16250,06.09.2016,1,:05,1:05:00,30.91248,-88.09591
33501,16,250,16250,06.09.2016,2,:05,2:05:00,30.91218,-88.09602
33501,16,250,16250,06.09.2016,3,:05,3:05:00,30.91272,-88.09655
33501,16,250,16250,06.09.2016,4,:05,4:05:00,30.91757,-88.10163
33501,16,250,16250,06.09.2016,5,:05,5:05:00,30.90879,-88.10762
33501,16,250,16250,06.09.2016,6,:05,6:05:00,30.90755,-88.10801
33501,16,250,16250,06.09.2016,7,:05,7:05:00,30.90259,-88.10469
33501,16,250,16250,06.09.2016,8,:05,8:05:00,30.90256,-88.10459
33501,16,250,16250,06.09.2016,9,:05,9:05:00,30.9027,-88.10427
33501,16,250,16250,06.09.2016,10,:05,10:05:00,30.90262,-88.10409
33501,16,250,16250,06.09.2016,11,:05,11:05:00,30.90256,-88.10395
33501,16,250,16250,06.09.2016,12,:05,12:05:00,30.90256,-88.10403
33501,16,250,16250,06.09.2016,13,:05,13:05:00,30.90264,-88.10408
33501,16,250,16250,06.09.2016,14,:05,14:05:00,30.90263,-88.1041
33501,16,250,16250,06.09.2016,15,:05,15:05:00,30.90259,-88.10396
33501,16,250,16250,06.09.2016,16,:05,16:05:00,30.90252,-88.10401
33501,16,250,16250,06.09.2016,17,:05,17:05:00,30.9022,-88.10334
33501,16,250,16250,06.09.2016,18,:05,18:05:00,30.90478,-88.10227
33501,16,250,16250,06.09.2016,19,:05,19:05:00,30.90685,-88.09858
33501,16,250,16250,06.09.2016,20,:05,20:05:00,30.91281,-88.09784
33501,16,250,16250,06.09.2016,21,:05,21:05:00,30.91245,-88.09678
33501,16,251,16251,07.09.2016,0,:05,0:05:00,30.91246,-88.09675
33501,16,251,16251,07.09.2016,1,:05,1:05:00,30.9127,-88.09609
33501,16,251,16251,07.09.2016,2,:05,2:05:00,30.91437,-88.09404
33501,16,251,16251,07.09.2016,3,:05,3:05:00,30.91614,-88.09297
33501,16,251,16251,07.09.2016,4,:05,4:05:00,30.91537,-88.09741
33501,16,251,16251,07.09.2016,5,:05,5:05:00,30.91189,-88.10659
33501,16,251,16251,07.09.2016,6,:05,6:05:00,30.9092,-88.10782
33501,16,251,16251,07.09.2016,7,:05,7:05:00,30.90641,-88.10488
